ENTITY_CD,ENTITY_NAME,County,District Code,District Name,ACC_YEAR,ACCOUNTABILITYMEASURE,ACC_NAME
420501060001,ELBRIDGE ELEMENTARY SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420501060001,ELBRIDGE ELEMENTARY SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420501060001,ELBRIDGE ELEMENTARY SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Migrant
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,General Education
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Black or African American
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Female
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Not Economically Disadvantaged
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Migrant
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Multiracial
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Not White
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Migrant
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,42,0501,Jordan-Elbridge CSD,2015,Elementary/Middle-Level Science,Multiracial
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Migrant
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Multiracial
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Migrant
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Multiracial
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Migrant
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,42,0601,Fabius-Pompey CSD,2015,Elementary/Middle-Level Science,Multiracial
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,42,0701,Westhill CSD,2015,Elementary/Middle-Level Science,Migrant
420701060002,CHERRY ROAD ELEMENTARY SCHOOL,42,0701,Westhill CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420701060002,CHERRY ROAD ELEMENTARY SCHOOL,42,0701,Westhill CSD,2015,Elementary/Middle-Level Science,Migrant
420701060004,ONONDAGA HILL MIDDLE SCHOOL,42,0701,Westhill CSD,2015,Elementary/Middle-Level Science,Migrant
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Migrant
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,General Education
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Black or African American
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Female
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Economically Disadvantaged
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Migrant
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Multiracial
420702030001,SOLVAY ELEMENTARY SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Not White
420702030007,SOLVAY MIDDLE SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420702030007,SOLVAY MIDDLE SCHOOL,42,0702,Solvay UFSD,2015,Elementary/Middle-Level Science,Migrant
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Migrant
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Black or African American
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,White
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Migrant
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Multiracial
420807040002,ONONDAGA NATION SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Not American Indian or Alaska Native
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Black or African American
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Migrant
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Multiracial
420807040004,C GRANT GRIMSHAW SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420807040004,C GRANT GRIMSHAW SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Black or African American
420807040004,C GRANT GRIMSHAW SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420807040004,C GRANT GRIMSHAW SCHOOL,42,0807,Lafayette CSD,2015,Elementary/Middle-Level Science,Migrant
420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060002,HARRY E ELDEN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420901060002,HARRY E ELDEN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060002,HARRY E ELDEN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060003,CATHERINE M MCNAMARA ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420901060003,CATHERINE M MCNAMARA ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060003,CATHERINE M MCNAMARA ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060005,VAN BUREN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420901060005,VAN BUREN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Black or African American
420901060005,VAN BUREN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060005,VAN BUREN ELEMENTARY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060006,THEODORE R DURGEE JUNIOR HIGH SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060008,MAE E REYNOLDS SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420901060008,MAE E REYNOLDS SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420901060008,MAE E REYNOLDS SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060008,MAE E REYNOLDS SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,General Education
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Black or African American
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Female
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Not Economically Disadvantaged
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Migrant
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Multiracial
420901060009,DONALD S RAY SCHOOL,42,0901,Baldwinsville CSD,2015,Elementary/Middle-Level Science,Not White
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421001060001,FAYETTEVILLE ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060001,FAYETTEVILLE ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421001060001,FAYETTEVILLE ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421001060005,EAGLE HILL MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060005,EAGLE HILL MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421001060005,EAGLE HILL MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421001060006,WELLWOOD MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060006,WELLWOOD MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421001060006,WELLWOOD MIDDLE SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421001060007,MOTT ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060007,MOTT ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
421001060007,MOTT ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421001060008,ENDERS ROAD ELEMENTARY SCHOOL,42,1001,Fayetteville-Manlius CSD,2015,Elementary/Middle-Level Science,Migrant
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,42,1101,Marcellus CSD,2015,Elementary/Middle-Level Science,Migrant
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421101060004,C S DRIVER MIDDLE SCHOOL,42,1101,Marcellus CSD,2015,Elementary/Middle-Level Science,Migrant
421201040002,WHEELER ELEMENTARY SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level Science,Migrant
421201040003,ONONDAGA SENIOR HIGH SCHOOL,42,1201,Onondaga CSD,2015,Elementary/Middle-Level Science,Multiracial
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060001,NATE PERRY ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060001,NATE PERRY ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060002,CHESTNUT HILL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060002,CHESTNUT HILL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060004,ELMCREST ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060004,ELMCREST ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060004,ELMCREST ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060005,LIVERPOOL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060005,LIVERPOOL MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060009,CHESTNUT HILL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060009,CHESTNUT HILL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060010,LIVERPOOL ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,General Education
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Black or African American
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Male
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Economically Disadvantaged
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Multiracial
421501060011,LIVERPOOL HIGH SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Not White
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060013,SOULE ROAD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060014,SOULE ROAD MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060014,SOULE ROAD MIDDLE SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060015,LONG BRANCH ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060015,LONG BRANCH ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060015,LONG BRANCH ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,42,1501,Liverpool CSD,2015,Elementary/Middle-Level Science,Migrant
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level Science,Migrant
421504020001,LYNCOURT SCHOOL,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421504020001,LYNCOURT SCHOOL,42,1504,Lyncourt UFSD,2015,Elementary/Middle-Level Science,Migrant
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Black or African American
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Migrant
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Black or African American
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421601060004,STATE STREET INTERMEDIATE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Migrant
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Black or African American
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Hispanic or Latino
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Limited English Proficient
421601060005,SKANEATELES MIDDLE SCHOOL,42,1601,Skaneateles CSD,2015,Elementary/Middle-Level Science,Migrant
421800010003,CLARY MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010003,CLARY MIDDLE SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010004,BELLEVUE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800010004,BELLEVUE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010004,BELLEVUE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010004,BELLEVUE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Multiracial
421800010006,VAN DUYN ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010006,VAN DUYN ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010008,EDWARD SMITH K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010010,ROBERTS K-8 SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010011,MEACHEM ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Asian or Native Hawaiian/Other Pacific Islander
421800010011,MEACHEM ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010011,MEACHEM ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010012,LEMOYNE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,American Indian or Alaska Native
421800010012,LEMOYNE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
421800010013,SALEM HYDE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Limited English Proficient
421800010013,SALEM HYDE ELEMENTARY SCHOOL,42,1800,Syracuse City SD,2015,Elementary/Middle-Level Science,Migrant
